EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM2825,51,46-55,No,Travel_Rarely,313,Research & Development,3,3,Medical,1,258,4,Female,98,3,4,Healthcare Representative,2,Single,17884,15k-20k,7192,3,Y,No,18,3,3,80,0,21,6,3,7,7,1,0
RM2826,51,46-55,No,Travel_Rarely,1469,Research & Development,8,4,Life Sciences,1,296,2,Male,81,2,3,Research Director,2,Married,34972,30k-35k,15736,5,Y,No,16,3,4,80,2,16,5,1,10,9,4,7
RM2827,51,46-55,No,Travel_Rarely,833,Research & Development,1,3,Life Sciences,1,353,3,Male,96,3,1,Research Scientist,4,Married,49962,45k-50k,23231,1,Y,No,11,3,2,80,0,1,0,2,1,0,0,
RM2828,51,46-55,No,Travel_Rarely,1302,Research & Development,2,3,Medical,1,408,4,Male,84,1,2,Manufacturing Director,2,Divorced,36142,35k-40k,16321,5,Y,No,18,3,4,80,1,13,3,3,4,1,1,2
RM2829,51,46-55,No,Travel_Rarely,1178,Sales,14,2,Life Sciences,1,500,3,Female,87,3,2,Sales Executive,4,Married,33224,30k-35k,14862,4,Y,No,11,3,3,80,1,18,2,2,7,7,0,7
RM2830,51,46-55,No,Travel_Rarely,1318,Sales,26,4,Marketing,1,851,1,Female,66,3,4,Manager,3,Married,14688,10k-15k,5594,2,Y,No,14,3,3,80,1,29,2,2,20,6,4,17
RM2831,51,46-55,Yes,Travel_Rarely,1323,Research & Development,4,4,Life Sciences,1,1081,1,Male,34,3,1,Research Scientist,3,Married,24164,20k-25k,10332,9,Y,Yes,12,3,3,80,3,18,2,4,10,0,2,7
RM2832,51,46-55,No,Travel_Frequently,237,Sales,9,3,Life Sciences,1,1282,4,Male,83,3,5,Manager,2,Divorced,41892,40k-45k,19196,4,Y,Yes,24,4,1,80,1,31,5,2,29,10,11,10
RM2833,51,46-55,No,Travel_Frequently,968,Research & Development,6,2,Medical,1,1297,2,Female,40,2,1,Laboratory Technician,3,Single,12014,10k-15k,4257,0,Y,No,14,3,2,80,0,8,6,2,7,0,7,7
RM2834,51,46-55,No,Travel_Rarely,770,Human Resources,5,3,Life Sciences,1,1352,3,Male,84,3,4,Manager,2,Divorced,38676,35k-40k,17588,1,Y,Yes,11,3,2,80,1,33,2,3,33,9,0,10
RM2835,51,46-55,No,Travel_Rarely,1405,Research & Development,11,2,Technical Degree,1,1367,4,Female,82,2,4,Manufacturing Director,2,Single,52378,50k-55k,24439,3,Y,No,16,3,2,80,0,29,1,2,5,2,0,3
RM2836,51,46-55,No,Travel_Frequently,541,Sales,2,3,Marketing,1,1391,2,Male,52,3,3,Sales Executive,2,Married,34290,30k-35k,15395,2,Y,No,11,3,2,80,0,14,5,3,4,2,3,2
RM2837,51,46-55,No,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,1786,1,Female,53,3,3,Manager,3,Married,49468,45k-50k,22984,2,Y,No,11,3,4,80,0,15,2,3,2,2,2,2
RM2838,52,46-55,No,Travel_Rarely,699,Research & Development,1,4,Life Sciences,1,259,3,Male,65,2,5,Manager,3,Married,14856,10k-15k,5678,0,Y,No,14,3,1,80,1,34,5,3,33,18,11,9
RM2839,52,46-55,No,Travel_Rarely,1323,Research & Development,2,3,Life Sciences,1,316,3,Female,89,2,1,Laboratory Technician,4,Single,10100,10k-15k,3300,7,Y,No,15,3,2,80,0,6,3,2,2,2,2,2
RM2840,52,46-55,No,Non-Travel,771,Sales,2,4,Life Sciences,1,329,1,Male,79,2,5,Manager,3,Single,45560,45k-50k,21030,1,Y,Yes,18,3,4,80,0,33,2,4,33,7,15,12
RM2841,52,46-55,Yes,Travel_Rarely,723,Research & Development,8,4,Medical,1,433,3,Male,85,2,2,Research Scientist,2,Married,38994,35k-40k,17747,2,Y,No,15,3,1,80,0,11,3,2,8,2,7,7
RM2842,52,46-55,No,Travel_Rarely,319,Research & Development,3,3,Medical,1,543,4,Male,39,2,3,Manufacturing Director,3,Married,42718,40k-45k,19609,2,Y,Yes,14,3,3,80,0,28,4,3,5,4,0,
RM2843,52,46-55,No,Travel_Rarely,1490,Research & Development,4,2,Life Sciences,1,546,4,Female,30,3,4,Manager,4,Married,24120,20k-25k,10310,2,Y,No,13,3,4,80,0,31,2,1,5,2,1,4
RM2844,52,46-55,No,Travel_Rarely,956,Research & Development,6,2,Technical Degree,1,630,4,Male,78,3,2,Research Scientist,1,Divorced,47674,45k-50k,22087,3,Y,Yes,12,3,2,80,2,18,3,3,10,9,6,9
RM2845,52,46-55,No,Travel_Rarely,621,Sales,3,4,Marketing,1,776,3,Male,31,2,4,Manager,1,Married,23668,20k-25k,10084,1,Y,No,11,3,1,80,0,34,3,4,34,6,1,16
RM2846,52,46-55,No,Non-Travel,715,Research & Development,19,4,Medical,1,791,4,Male,41,3,1,Research Scientist,4,Married,56678,55k-60k,26589,0,Y,No,18,3,1,80,1,5,3,3,4,3,1,2
RM2847,52,46-55,No,Travel_Rarely,1325,Research & Development,11,4,Life Sciences,1,813,4,Female,82,3,2,Laboratory Technician,3,Married,47142,45k-50k,21821,8,Y,No,20,4,2,80,1,9,3,3,5,2,1,4
RM2848,52,46-55,No,Travel_Frequently,890,Research & Development,25,4,Medical,1,867,3,Female,81,2,4,Manufacturing Director,4,Married,41556,40k-45k,19028,3,Y,No,22,4,3,80,0,31,3,3,9,8,0,0
RM2849,52,46-55,No,Travel_Rarely,1053,Research & Development,1,2,Life Sciences,1,976,4,Male,70,3,4,Manager,4,Married,31158,30k-35k,13829,2,Y,No,15,3,2,80,1,26,2,2,9,8,7,8
RM2850,52,46-55,Yes,Travel_Rarely,266,Sales,2,1,Marketing,1,1038,1,Female,57,1,5,Manager,4,Married,55192,55k-60k,25846,1,Y,No,15,3,4,80,1,33,3,3,32,14,6,9
RM2851,52,46-55,No,Travel_Rarely,994,Research & Development,7,4,Life Sciences,1,1118,2,Male,87,3,3,Healthcare Representative,2,Single,34144,30k-35k,15322,7,Y,No,19,3,4,80,0,18,4,3,8,6,4,0
RM2852,52,46-55,Yes,Travel_Rarely,1030,Sales,5,3,Life Sciences,1,1319,2,Male,64,3,3,Sales Executive,2,Single,46568,45k-50k,21534,9,Y,Yes,19,3,3,80,0,10,2,2,8,7,7,7
RM2853,52,46-55,No,Travel_Frequently,322,Research & Development,28,2,Medical,1,1401,4,Female,59,4,4,Manufacturing Director,3,Married,22962,20k-25k,9731,2,Y,Yes,11,3,2,80,1,24,3,2,5,3,0,2
RM2854,52,46-55,No,Travel_Rarely,258,Research & Development,8,4,Other,1,1409,3,Female,54,3,1,Laboratory Technician,1,Married,38226,35k-40k,17363,9,Y,No,13,3,3,80,0,12,2,1,5,4,0,4
RM2855,52,46-55,No,Non-Travel,585,Sales,29,4,Life Sciences,1,2019,1,Male,40,3,1,Sales Representative,4,Divorced,43076,40k-45k,19788,2,Y,No,15,3,2,80,2,16,3,2,9,8,0,0
RM2856,53,46-55,No,Travel_Rarely,1219,Sales,2,4,Life Sciences,1,23,1,Female,78,2,4,Manager,4,Married,47542,45k-50k,22021,2,Y,No,16,3,3,80,0,31,3,3,25,8,3,7
RM2857,53,46-55,No,Travel_Rarely,1282,Research & Development,5,3,Other,1,32,3,Female,58,3,5,Manager,3,Divorced,24970,20k-25k,10735,4,Y,No,11,3,4,80,1,26,3,2,14,13,4,
RM2858,53,46-55,No,Travel_Rarely,1436,Sales,6,2,Marketing,1,205,2,Male,34,3,2,Sales Representative,3,Married,35594,35k-40k,16047,2,Y,Yes,20,4,4,80,1,13,3,1,7,7,4,5
RM2859,53,46-55,No,Travel_Rarely,1084,Research & Development,13,2,Medical,1,250,4,Female,57,4,2,Manufacturing Director,1,Divorced,56000,55k-60k,26250,1,Y,No,11,3,3,80,2,5,3,3,4,2,1,3
RM2860,53,46-55,No,Travel_Rarely,1070,Research & Development,3,4,Medical,1,386,3,Male,45,3,4,Research Director,3,Married,45532,45k-50k,21016,3,Y,Yes,16,3,4,80,3,21,5,2,5,3,1,3
RM2861,53,46-55,No,Travel_Rarely,238,Sales,1,1,Medical,1,682,4,Female,34,3,2,Sales Executive,1,Single,18514,15k-20k,7507,7,Y,No,20,4,4,80,0,18,2,4,14,7,8,10
RM2862,53,46-55,No,Travel_Rarely,970,Research & Development,7,3,Life Sciences,1,730,3,Male,59,4,4,Research Director,3,Married,30528,30k-35k,13514,3,Y,No,19,3,3,80,0,32,3,3,5,1,1,3
RM2863,53,46-55,No,Travel_Rarely,346,Research & Development,6,3,Life Sciences,1,769,4,Male,86,3,2,Laboratory Technician,4,Single,25338,25k-30k,10919,2,Y,No,17,3,4,80,0,19,4,3,2,2,2,2
RM2864,53,46-55,No,Travel_Rarely,661,Sales,7,2,Marketing,1,862,1,Female,78,2,3,Sales Executive,4,Married,44930,40k-45k,20715,7,Y,Yes,18,3,4,80,1,35,3,3,5,2,0,4
RM2865,53,46-55,No,Travel_Rarely,868,Sales,8,3,Marketing,1,897,1,Male,73,3,4,Sales Executive,4,Married,49078,45k-50k,22789,5,Y,No,14,3,3,80,1,28,3,3,2,0,2,2
RM2866,53,46-55,No,Travel_Rarely,102,Research & Development,23,4,Life Sciences,1,901,4,Female,72,3,4,Research Director,4,Single,43912,40k-45k,20206,6,Y,No,18,3,3,80,0,33,0,3,12,9,3,8
RM2867,53,46-55,No,Travel_Rarely,1376,Sales,2,2,Medical,1,981,3,Male,45,3,4,Manager,3,Divorced,31376,30k-35k,13938,6,Y,No,13,3,3,80,1,22,3,4,17,13,15,2
RM2868,53,46-55,No,Travel_Frequently,124,Sales,2,3,Marketing,1,1050,3,Female,38,2,3,Sales Executive,2,Married,50574,50k-55k,23537,2,Y,No,12,3,1,80,1,30,2,3,15,7,6,12
RM2869,53,46-55,No,Travel_Rarely,1223,Research & Development,7,2,Medical,1,1201,4,Female,50,3,5,Manager,3,Divorced,40780,40k-45k,18640,3,Y,No,18,3,2,80,1,26,6,3,7,7,4,7
RM2870,53,46-55,No,Travel_Rarely,447,Research & Development,2,3,Medical,1,1472,4,Male,39,4,4,Research Director,2,Single,43028,40k-45k,19764,4,Y,No,12,3,2,80,0,35,2,2,9,8,8,8
RM2871,53,46-55,Yes,Travel_Rarely,607,Research & Development,2,5,Technical Degree,1,1572,3,Female,78,2,3,Manufacturing Director,4,Married,32736,30k-35k,14618,0,Y,No,16,3,2,80,1,34,4,3,33,7,1,9
RM2872,53,46-55,No,Travel_Rarely,1395,Research & Development,24,4,Medical,1,1689,2,Male,48,4,3,Healthcare Representative,4,Married,10416,10k-15k,3458,3,Y,No,15,3,3,80,0,11,2,3,4,3,1,2
RM2873,53,46-55,No,Non-Travel,661,Research & Development,1,4,Medical,1,1775,1,Female,60,2,4,Manufacturing Director,3,Married,48116,45k-50k,22308,4,Y,Yes,20,4,4,80,3,27,2,2,3,2,0,2
RM2874,53,46-55,Yes,Travel_Rarely,1168,Sales,24,4,Life Sciences,1,1968,1,Male,66,3,3,Sales Executive,1,Single,15186,15k-20k,5843,6,Y,Yes,13,3,2,80,0,15,2,2,2,2,2,2
RM2875,54,46-55,No,Travel_Rarely,1217,Research & Development,2,4,Technical Degree,1,126,1,Female,60,3,3,Research Director,3,Married,51502,50k-55k,24001,9,Y,No,12,3,1,80,1,16,5,1,4,3,0,3
RM2876,54,46-55,No,Non-Travel,142,Human Resources,26,3,Human Resources,1,148,4,Female,30,4,4,Manager,4,Single,31242,30k-35k,13871,2,Y,Yes,12,3,3,80,0,23,3,3,5,3,4,4
RM2877,54,46-55,No,Travel_Rarely,1147,Sales,3,3,Marketing,1,303,4,Female,52,3,2,Sales Executive,1,Married,37522,35k-40k,17011,2,Y,No,14,3,4,80,1,16,4,3,6,2,0,5
RM2878,54,46-55,No,Travel_Frequently,928,Research & Development,20,4,Life Sciences,1,450,4,Female,31,3,2,Research Scientist,3,Single,37270,35k-40k,16885,3,Y,No,12,3,4,80,0,20,4,2,4,3,0,3
RM2879,54,46-55,No,Travel_Rarely,821,Research & Development,5,2,Medical,1,522,1,Male,86,3,5,Research Director,1,Married,20518,20k-25k,8509,4,Y,No,11,3,3,80,1,24,4,2,4,2,1,2
RM2880,54,46-55,No,Travel_Rarely,548,Research & Development,8,4,Life Sciences,1,578,3,Female,42,3,2,Laboratory Technician,3,Single,50356,50k-55k,23428,7,Y,No,11,3,3,80,0,19,3,3,1,0,0,0
RM2881,54,46-55,No,Travel_Rarely,397,Human Resources,19,4,Medical,1,698,3,Male,88,3,3,Human Resources,2,Married,16958,15k-20k,6729,2,Y,No,15,3,3,80,1,16,1,4,9,7,7,1
RM2882,54,46-55,No,Travel_Rarely,376,Research & Development,19,4,Medical,1,799,4,Female,95,3,2,Manufacturing Director,1,Divorced,48840,45k-50k,22670,9,Y,Yes,11,3,2,80,2,9,4,3,5,3,1,4
RM2883,54,46-55,No,Travel_Rarely,1441,Research & Development,17,3,Technical Degree,1,1013,3,Female,56,3,3,Manufacturing Director,3,Married,31386,30k-35k,13943,8,Y,No,11,3,3,80,1,22,2,3,10,7,0,8
RM2884,54,46-55,No,Travel_Rarely,1082,Sales,2,4,Life Sciences,1,1070,3,Female,41,2,3,Sales Executive,3,Married,20284,20k-25k,8392,6,Y,No,11,3,2,80,1,13,4,3,9,4,7,0
RM2885,54,46-55,No,Travel_Frequently,966,Research & Development,1,4,Life Sciences,1,1245,4,Female,53,3,3,Manufacturing Director,3,Divorced,22818,20k-25k,9659,7,Y,No,17,3,1,80,1,33,2,1,5,4,1,4
RM2886,54,46-55,No,Travel_Rarely,685,Research & Development,3,3,Life Sciences,1,1250,4,Male,85,3,4,Research Director,4,Married,50448,50k-55k,23474,3,Y,No,14,3,1,80,0,36,2,3,10,9,0,9
RM2887,54,46-55,No,Travel_Rarely,971,Research & Development,1,3,Medical,1,1422,4,Female,54,3,4,Research Director,4,Single,14804,10k-15k,5652,6,Y,No,19,3,4,80,0,29,3,2,20,7,12,7
RM2888,54,46-55,No,Travel_Frequently,1050,Research & Development,11,4,Medical,1,1520,2,Female,87,3,4,Manager,4,Divorced,52412,50k-55k,24456,3,Y,No,20,4,1,80,1,26,2,3,14,9,1,12
RM2889,54,46-55,No,Travel_Rarely,584,Research & Development,22,5,Medical,1,1665,2,Female,91,3,4,Manager,3,Married,40870,40k-45k,18685,3,Y,No,25,4,3,80,1,36,6,3,10,8,4,7
RM2890,54,46-55,No,Travel_Rarely,431,Research & Development,7,4,Medical,1,1830,4,Female,68,3,2,Research Scientist,4,Married,34892,30k-35k,15696,4,Y,No,15,3,2,80,1,14,2,2,7,1,1,7
RM2891,54,46-55,No,Travel_Rarely,155,Research & Development,9,2,Life Sciences,1,1969,1,Female,67,3,2,Research Scientist,3,Married,48448,45k-50k,22474,3,Y,No,11,3,3,80,2,9,6,2,4,3,2,3
RM2892,54,46-55,No,Travel_Rarely,157,Research & Development,10,3,Medical,1,1980,3,Female,77,3,2,Manufacturing Director,1,Single,53896,50k-55k,25198,6,Y,Yes,19,3,4,80,0,9,3,3,5,2,1,4
RM2893,55,46-55,No,Travel_Rarely,836,Research & Development,8,3,Medical,1,84,4,Female,33,3,4,Manager,3,Divorced,42960,40k-45k,19730,2,Y,Yes,14,3,3,80,3,21,2,3,5,0,0,2
RM2894,55,46-55,No,Travel_Rarely,111,Sales,1,2,Life Sciences,1,106,1,Male,70,3,3,Sales Executive,4,Married,39684,35k-40k,18092,3,Y,No,14,3,4,80,1,24,4,3,1,0,1,0
RM2895,55,46-55,No,Travel_Rarely,692,Research & Development,14,4,Medical,1,254,3,Male,61,4,5,Research Director,2,Single,30178,30k-35k,13339,8,Y,No,11,3,4,80,0,36,3,3,24,15,2,15
RM2896,55,46-55,No,Travel_Rarely,452,Research & Development,1,3,Medical,1,374,4,Male,81,3,5,Manager,1,Single,41376,40k-45k,18938,0,Y,Yes,14,3,3,80,0,37,2,3,36,10,4,13
RM2897,55,46-55,No,Travel_Rarely,147,Research & Development,20,2,Technical Degree,1,389,2,Male,37,3,2,Laboratory Technician,4,Married,35444,35k-40k,15972,3,Y,Yes,19,3,4,80,1,12,4,3,10,7,0,8
RM2898,55,46-55,No,Travel_Rarely,1311,Research & Development,2,3,Life Sciences,1,505,3,Female,97,3,4,Manager,4,Single,50016,50k-55k,23258,2,Y,Yes,13,3,3,80,0,30,2,3,5,4,1,2
RM2899,55,46-55,No,Travel_Rarely,1117,Sales,18,5,Life Sciences,1,597,1,Female,83,3,4,Manager,2,Single,23246,20k-25k,9873,3,Y,No,23,4,4,80,0,37,2,3,10,9,7,7
RM2900,55,46-55,Yes,Travel_Rarely,725,Research & Development,2,3,Medical,1,787,4,Male,78,3,5,Manager,1,Married,45898,45k-50k,21199,5,Y,Yes,13,3,4,80,1,24,2,3,5,2,1,4
RM2901,55,46-55,Yes,Travel_Rarely,436,Sales,2,1,Medical,1,842,3,Male,37,3,2,Sales Executive,4,Single,46538,45k-50k,21519,4,Y,No,16,3,3,80,0,12,3,2,9,7,7,3
RM2902,55,46-55,No,Travel_Frequently,135,Research & Development,18,4,Medical,1,1034,3,Male,62,3,2,Healthcare Representative,2,Married,29484,25k-30k,12992,3,Y,Yes,14,3,4,80,2,17,3,3,8,7,6,7
RM2903,55,46-55,No,Non-Travel,444,Research & Development,2,1,Medical,1,1074,3,Male,40,2,4,Manager,1,Single,38146,35k-40k,17323,7,Y,No,15,3,2,80,0,31,3,4,9,7,6,2
RM2904,55,46-55,No,Travel_Frequently,1091,Research & Development,2,1,Life Sciences,1,1096,4,Male,65,3,3,Manufacturing Director,2,Married,35126,35k-40k,15813,3,Y,No,18,3,2,80,1,23,4,3,3,2,1,2
RM2905,55,46-55,No,Non-Travel,177,Research & Development,8,1,Medical,1,1278,4,Male,37,2,4,Healthcare Representative,2,Divorced,54684,50k-55k,25592,1,Y,Yes,15,3,4,80,1,34,3,3,33,9,15,0
RM2906,55,46-55,No,Travel_Rarely,282,Research & Development,2,2,Medical,1,1336,4,Female,58,1,5,Manager,3,Married,17484,15k-20k,6992,4,Y,No,14,3,4,80,1,23,5,3,19,9,9,11
RM2907,55,46-55,Yes,Travel_Rarely,267,Sales,13,4,Marketing,1,1372,1,Male,85,4,4,Sales Executive,3,Single,22054,20k-25k,9277,6,Y,Yes,17,3,3,80,0,24,2,2,19,7,3,8
RM2908,55,46-55,No,Travel_Rarely,1136,Research & Development,1,4,Medical,1,1424,2,Male,81,4,4,Research Director,4,Divorced,28328,25k-30k,12414,2,Y,No,13,3,4,80,2,31,4,4,7,7,0,0
RM2909,55,46-55,No,Travel_Rarely,1229,Research & Development,4,4,Life Sciences,1,1501,4,Male,30,3,2,Healthcare Representative,3,Married,35786,35k-40k,16143,0,Y,Yes,16,3,2,80,0,4,2,3,3,2,1,2
RM2910,55,46-55,No,Travel_Rarely,685,Sales,26,5,Marketing,1,1578,3,Male,60,2,5,Manager,4,Married,49574,45k-50k,23037,1,Y,No,21,4,3,80,1,36,3,3,36,6,2,13
RM2911,55,46-55,No,Travel_Rarely,1441,Research & Development,22,3,Technical Degree,1,1694,1,Male,94,2,1,Research Scientist,2,Divorced,50974,50k-55k,23737,5,Y,No,12,3,4,80,1,8,1,3,4,2,1,2
RM2912,55,46-55,No,Travel_Rarely,478,Research & Development,2,3,Medical,1,1770,3,Male,60,2,5,Research Director,1,Married,43110,40k-45k,19805,8,Y,No,12,3,2,80,3,34,2,3,1,0,0,0
RM2913,55,46-55,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,1,1873,2,Male,98,2,1,Research Scientist,4,Married,19450,15k-20k,7975,8,Y,No,20,4,2,80,1,19,2,4,5,2,0,4
RM2914,55,46-55,No,Travel_Rarely,189,Human Resources,26,4,Human Resources,1,1973,3,Male,71,4,5,Manager,2,Married,55122,55k-60k,25811,4,Y,Yes,18,3,1,80,1,35,0,3,10,9,1,4
RM2915,56,55+,No,Travel_Rarely,1400,Research & Development,7,3,Life Sciences,1,112,4,Male,49,1,3,Manufacturing Director,4,Single,46896,45k-50k,21698,4,Y,No,11,3,1,80,0,37,3,2,6,4,0,2
RM2916,56,55+,Yes,Travel_Rarely,441,Research & Development,14,4,Life Sciences,1,161,2,Female,72,3,1,Research Scientist,2,Married,12520,10k-15k,4510,9,Y,Yes,18,3,1,80,3,7,2,3,5,4,4,3
RM2917,56,55+,No,Travel_Rarely,713,Research & Development,8,3,Life Sciences,1,241,3,Female,67,3,1,Research Scientist,1,Divorced,31378,30k-35k,13939,4,Y,Yes,18,3,3,80,1,19,3,3,2,2,2,2
RM2918,56,55+,No,Travel_Frequently,906,Sales,6,3,Life Sciences,1,532,3,Female,86,4,4,Sales Executive,1,Married,40012,40k-45k,18256,9,Y,No,11,3,4,80,3,36,0,2,7,7,7,7
RM2919,56,55+,No,Travel_Rarely,832,Research & Development,9,3,Medical,1,762,3,Male,81,3,4,Healthcare Representative,4,Married,44340,40k-45k,20420,7,Y,No,11,3,3,80,0,30,1,2,10,7,1,1
RM2920,56,55+,No,Travel_Frequently,1240,Research & Development,9,3,Medical,1,1071,1,Female,63,3,1,Research Scientist,3,Married,27808,25k-30k,12154,2,Y,No,19,3,2,80,1,18,4,3,5,4,0,3
RM2921,56,55+,No,Travel_Rarely,718,Research & Development,4,4,Technical Degree,1,1191,4,Female,92,3,5,Manager,1,Divorced,40650,40k-45k,18575,4,Y,No,13,3,4,80,1,28,2,3,5,2,4,2
RM2922,56,55+,No,Travel_Rarely,206,Human Resources,8,4,Life Sciences,1,1338,4,Male,99,3,5,Manager,2,Single,11544,10k-15k,4022,6,Y,No,14,3,1,80,0,36,4,3,7,3,7,7
RM2923,56,55+,No,Travel_Rarely,1369,Research & Development,23,3,Life Sciences,1,1373,4,Male,68,3,4,Manufacturing Director,2,Married,39970,35k-40k,18235,4,Y,Yes,12,3,1,80,1,33,0,3,19,16,15,9
RM2924,56,55+,No,Travel_Rarely,1255,Research & Development,1,2,Life Sciences,1,1441,1,Female,90,3,1,Research Scientist,1,Married,24488,20k-25k,10494,2,Y,No,22,4,4,80,1,5,3,4,3,2,1,0
RM2925,56,55+,Yes,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,1907,1,Male,97,3,1,Laboratory Technician,4,Single,24022,20k-25k,10261,1,Y,No,16,3,4,80,0,5,3,3,4,2,1,0
RM2926,56,55+,No,Travel_Rarely,1443,Sales,11,5,Marketing,1,1935,4,Female,89,2,2,Sales Executive,1,Married,44156,40k-45k,20328,4,Y,No,16,3,3,80,1,6,3,3,0,0,0,0
RM2927,56,55+,No,Non-Travel,667,Research & Development,1,4,Life Sciences,1,2026,3,Male,57,3,2,Healthcare Representative,3,Divorced,55972,55k-60k,26236,1,Y,No,21,4,1,80,1,13,2,2,13,12,1,9
RM2928,56,55+,Yes,Travel_Rarely,310,Research & Development,7,2,Technical Degree,1,2032,4,Male,72,3,1,Laboratory Technician,3,Married,10832,10k-15k,3666,8,Y,No,11,3,4,80,1,14,4,1,10,9,9,8
RM2929,57,55+,No,Travel_Rarely,334,Research & Development,24,2,Life Sciences,1,223,3,Male,83,4,3,Healthcare Representative,4,Divorced,50304,50k-55k,23402,3,Y,Yes,16,3,2,80,1,12,2,1,5,3,1,4
RM2930,57,55+,No,Travel_Rarely,593,Research & Development,1,4,Medical,1,482,4,Male,88,3,2,Healthcare Representative,3,Married,9434,5k-10k,2967,2,Y,No,11,3,3,80,0,15,2,3,3,2,1,
RM2931,57,55+,No,Travel_Rarely,210,Sales,29,3,Marketing,1,568,1,Male,56,2,4,Manager,4,Divorced,47704,45k-50k,22102,3,Y,No,12,3,3,80,1,32,3,2,1,0,0,0
RM2932,57,55+,No,Travel_Rarely,405,Research & Development,1,2,Life Sciences,1,1483,2,Male,93,4,2,Research Scientist,3,Married,8942,5k-10k,2721,0,Y,No,24,4,1,80,1,13,2,2,12,9,2,8
RM2933,58,55+,No,Travel_Rarely,682,Sales,10,4,Medical,1,131,4,Male,37,3,4,Sales Executive,3,Single,52318,50k-55k,24409,0,Y,No,13,3,3,80,0,38,1,2,37,10,1,8
RM2934,58,55+,Yes,Travel_Rarely,147,Research & Development,23,4,Medical,1,165,4,Female,94,3,3,Healthcare Representative,4,Married,10430,10k-15k,3465,1,Y,No,12,3,4,80,1,40,3,2,40,10,15,6
RM2935,58,55+,No,Travel_Rarely,1145,Research & Development,9,3,Medical,1,214,2,Female,75,2,1,Research Scientist,2,Married,27246,25k-30k,11873,4,Y,Yes,20,4,2,80,1,9,3,2,1,0,0,0
RM2936,58,55+,No,Non-Travel,390,Research & Development,1,4,Life Sciences,1,422,4,Male,32,1,2,Healthcare Representative,3,Divorced,37612,35k-40k,17056,2,Y,Yes,13,3,4,80,1,12,2,3,5,3,1,2
RM2937,58,55+,Yes,Travel_Rarely,286,Research & Development,2,4,Life Sciences,1,825,4,Male,31,3,5,Research Director,2,Single,55022,55k-60k,25761,7,Y,Yes,12,3,4,80,0,40,2,3,31,15,13,8
RM2938,58,55+,Yes,Travel_Frequently,781,Research & Development,2,1,Life Sciences,1,918,4,Male,57,2,1,Laboratory Technician,4,Divorced,30268,30k-35k,13384,9,Y,Yes,14,3,4,80,1,3,3,2,1,0,0,0
RM2939,58,55+,No,Travel_Rarely,1272,Research & Development,5,3,Technical Degree,1,940,3,Female,37,2,3,Healthcare Representative,2,Divorced,22010,20k-25k,9255,2,Y,Yes,13,3,4,80,1,24,3,3,6,0,0,4
RM2940,58,55+,Yes,Travel_Rarely,289,Research & Development,2,3,Technical Degree,1,977,4,Male,51,3,1,Research Scientist,3,Single,55954,55k-60k,26227,4,Y,No,24,4,1,80,0,7,4,3,1,0,0,0
RM2941,58,55+,No,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1,1308,1,Male,88,3,1,Research Scientist,3,Divorced,55652,55k-60k,26076,1,Y,No,12,3,4,80,2,2,3,3,2,2,2,2
RM2942,58,55+,Yes,Travel_Rarely,601,Research & Development,7,4,Medical,1,1360,3,Female,53,2,3,Manufacturing Director,1,Married,27546,25k-30k,12023,7,Y,Yes,14,3,4,80,0,31,0,2,10,9,5,9
RM2943,58,55+,No,Travel_Rarely,1055,Research & Development,1,3,Medical,1,1423,4,Female,76,3,5,Research Director,1,Married,48412,45k-50k,22456,3,Y,Yes,21,4,3,80,1,32,3,3,9,8,1,5
RM2944,58,55+,No,Non-Travel,350,Sales,2,3,Medical,1,1824,2,Male,52,3,4,Manager,2,Divorced,48654,45k-50k,22577,4,Y,No,22,4,4,80,1,37,0,2,16,9,14,14
RM2945,58,55+,No,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,1837,1,Male,87,3,4,Research Director,3,Married,46748,45k-50k,21624,2,Y,Yes,14,3,2,80,0,23,3,3,2,2,2,2
RM2946,58,55+,No,Travel_Rarely,605,Sales,21,3,Life Sciences,1,1938,4,Female,72,3,4,Manager,4,Married,27022,25k-30k,11761,4,Y,Yes,13,3,3,80,1,29,2,2,1,0,0,0
RM2947,59,55+,No,Travel_Rarely,1324,Research & Development,3,3,Medical,1,10,3,Female,81,4,1,Laboratory Technician,1,Married,23428,20k-25k,9964,4,Y,Yes,20,4,1,80,3,12,3,2,1,0,0,
RM2948,59,55+,No,Travel_Rarely,1435,Sales,25,3,Life Sciences,1,81,1,Female,99,3,3,Sales Executive,1,Single,8208,5k-10k,2354,7,Y,No,11,3,4,80,0,28,3,2,21,16,7,9
